,comment,videoId,date,replies,likes,is_english,contains_url,is_spam,polarity,subjectivity,sentiment
13114,He doesent&#39;t realize he was doing evil things 🤔,T3FC7qIAGZk,2023-07-02T00:49:55Z,1.0,0.0,True,False,False,-1.0,1.0,0
13115,Lex the bourgousie,T3FC7qIAGZk,2023-07-01T09:28:17Z,0.0,2.0,True,False,False,0.0,0.0,2
13116,Holy wah! This has not aged well 😂😂😂😂😂,T3FC7qIAGZk,2023-07-01T03:07:33Z,0.0,1.0,True,False,False,0.05,0.4,1
13117,this didn&#39;t age well already,T3FC7qIAGZk,2023-07-01T03:06:17Z,0.0,1.0,True,False,False,0.0,0.0,2
13118,Was the NSA’s spying on American citizens legal or ethical?,T3FC7qIAGZk,2023-07-01T01:21:50Z,0.0,0.0,True,False,False,0.13333333333333333,0.26666666666666666,1
13119,What is &#39;pink matter&#39;???  Other than some song.,T3FC7qIAGZk,2023-06-30T23:18:36Z,0.0,0.0,True,False,False,-0.125,0.375,0
13120,"UFO, keyword UN-identified. Yet everyone just knows for certain it&#39;s aliens from another world. Couldn&#39;t possibly be advanced secret technology like a stealth airplane (with a profile that looks like a flying saucer BTW) being spotted before the public had seen one before.",T3FC7qIAGZk,2023-06-30T22:57:52Z,0.0,1.0,True,False,False,0.053571428571428575,0.48452380952380947,1
13121,"I could never decide if Snowden was a good guy or bad guy, or if he did what he did for good or bad reasons.  All I know for sure is, General Clapper lied to all of us, under oath in Congress, right to our faces. Maybe there are no good guys anymore. Corruption does that to empires.",T3FC7qIAGZk,2023-06-30T22:12:51Z,0.0,0.0,True,False,False,0.06071428571428575,0.6322420634920636,1
13123,Honestly this dude annoyed me pretty quick and I feel like he doesn&#39;t know shit he&#39;s talking about.,T3FC7qIAGZk,2023-06-30T20:08:30Z,0.0,2.0,True,False,False,0.11666666666666665,0.8,1
13124,Spokesman for Putin.   So lose the war and country to Putin?  I hope this guy no longer works for intelligence.,T3FC7qIAGZk,2023-06-30T13:11:30Z,1.0,2.0,True,False,False,0.0,0.0,2
13125,This is just another psyop the moment he talks about the west has no economic interests over there 👌🏾🤣 you can not trust this guy at all! But listen and learn about how intelligence is thinking and moving people to their own interests… stop sleeping folks…,T3FC7qIAGZk,2023-06-30T06:31:11Z,0.0,3.0,True,False,False,0.2375,0.6,1
13126,PLTR bagholders are sad wojak after this,T3FC7qIAGZk,2023-06-30T04:13:11Z,0.0,0.0,True,False,False,-0.5,1.0,0
13127,Funny for you to call someone else a spy😂,T3FC7qIAGZk,2023-06-30T02:28:38Z,0.0,0.0,True,False,False,0.25,1.0,1
13128,"Lex, you&#39;re smart but &quot;whatever Epstein used... Charm, charjsma,... 😅😅😅He used teen poontang, bud",T3FC7qIAGZk,2023-06-29T22:14:17Z,0.0,0.0,True,False,False,0.10714285714285714,0.32142857142857145,1
13129,His Russia/Ukraine comments haven’t age well so far,T3FC7qIAGZk,2023-06-29T17:47:58Z,1.0,1.0,True,False,False,0.1,1.0,1
13130,Ask Andrew about the major operations in the underground tunnels and All the $$$$$$$ that were dropped off ???? lol,T3FC7qIAGZk,2023-06-29T14:01:29Z,0.0,0.0,True,False,False,0.43125,0.6,1
13131,Can&#39;t listen to this propaganda from the mouth of a professional sociopath. Namaste,T3FC7qIAGZk,2023-06-29T11:15:15Z,0.0,1.0,True,False,False,0.0,0.1,2
13132,"Mmmm 35 mins in, actually US gains from the biotech companies they have over there. And they benefit by being based at Russia&#39;s door.",T3FC7qIAGZk,2023-06-29T03:03:52Z,0.0,0.0,True,False,False,0.0,0.1,2
13133,"For more information on how american &quot;values&quot; are spread around the world to &quot;help&quot; humanity, make sure you ready Economic HItman by John Perkins.",T3FC7qIAGZk,2023-06-29T00:21:31Z,0.0,0.0,True,False,False,0.27999999999999997,0.4177777777777778,1
13134,For personality types try Dr Helen Fisher,T3FC7qIAGZk,2023-06-29T00:11:05Z,0.0,0.0,True,False,False,0.0,0.0,2
13135,"Bustamante says some useful things, but he’s still a company man. He’s probably just a public asset. His job is to say things to get people to trust him, then he’s going to tell you that you should trust your government. He even told you his job is to gain your trust, then get you to do what he/the government wants you to do.",T3FC7qIAGZk,2023-06-29T00:10:31Z,0.0,0.0,True,False,False,0.16666666666666666,0.05555555555555556,1
13136,INFJ FTW 😘 Great podcast,T3FC7qIAGZk,2023-06-29T00:09:11Z,0.0,0.0,True,False,False,0.8,0.75,1
13138,"I’m watching this 10 months out, in July 2023.  So far his prediction doesn’t fly.  Right now it’s all about Wagner mercenaries .  And Ukraine is taking back territory.  We’ll see…..",T3FC7qIAGZk,2023-06-28T20:18:14Z,0.0,2.0,True,False,False,0.29642857142857143,0.6089285714285714,1
13139,Mossad spares no expense at apartheid and the genocide of Palestinians,T3FC7qIAGZk,2023-06-28T17:50:24Z,0.0,0.0,True,False,False,0.0,0.0,2
13142,This dude has left out a lot of facts and details.  What is his motive....????Really.,T3FC7qIAGZk,2023-06-27T05:55:02Z,0.0,0.0,True,False,False,0.0,0.0,2
13144,LEX is so far off!!! he&#39;s been corrupted by the mainstream media....,T3FC7qIAGZk,2023-06-27T01:42:25Z,0.0,0.0,True,False,False,0.1953125,1.0,1
13145,"Yes, believe everything an Ex CIA agent bound by agreements from the CIA tell the truth about the CIA",T3FC7qIAGZk,2023-06-26T22:19:46Z,0.0,0.0,True,False,False,0.0,0.0,2
13148,Hey andrew...how well has this aged?  Jfc,T3FC7qIAGZk,2023-06-26T06:16:18Z,0.0,0.0,True,False,False,-0.1,0.4,0
13150,"I think Russia will use tactical nukes, and the US will stand down, and Russia will win.  I can see that happening as well as dividing it up.  One of those two with the ladder less likely.",T3FC7qIAGZk,2023-06-26T04:50:52Z,0.0,0.0,True,False,False,0.11944444444444446,0.4388888888888889,1
13151,"I think the reason that Ukraine didnt fall quickly is that theyve been expecting this, from even before Russia lined up at the border.  Theyve been expecting this for years and planning with the US on a good defense/response.  Thats why they were ready to defend Kiev.  They knew itd come at some point, and were prepared.  The US has always been seen to take a keen interest in Ukraine way before 2022.",T3FC7qIAGZk,2023-06-26T04:40:55Z,0.0,0.0,True,False,False,0.41111111111111104,0.5333333333333333,1
13152,"It is interesting (and to me, gratifying) that  Mr. Bustamante&#39;s predictive analysis of the invasion of Ukraine and of the U.S./ NATO reaction and response does not, at least thusfar, seem to be reflected by the actual unfolding of events.",T3FC7qIAGZk,2023-06-26T04:21:05Z,0.0,0.0,True,False,False,0.06666666666666667,0.3333333333333333,1
13153,He got awful uncomfortable when you brought up Barry Seal and Mena ....lmfao..... &quot;im not familiar with that one&quot; HAHAHAHAHAHAHAHAHAHAHAHAHAHA!!!!!!!!!!! Give me a break.... This guy doesnt work for the CIA anymore because hes a horrible liar!!!! They told him if he wants to keep his job its off to the PODCAST TOUR for you !!!!!! HAHAHAHA!!!!!,T3FC7qIAGZk,2023-06-26T04:04:40Z,0.0,0.0,True,False,False,-0.2711181640625,0.6833333333333332,0
13154,He&#39;s so fake,T3FC7qIAGZk,2023-06-26T03:15:35Z,0.0,0.0,True,False,False,-0.5,1.0,0
13155,Corruption exists within these intelligence agencies. Any presidential being fed false information must look elsewhere to save the country. To pretend there is no corruption is foolish,T3FC7qIAGZk,2023-06-25T23:39:25Z,0.0,2.0,True,False,False,-0.4000000000000001,0.6,0
13157,This guy is too smart for mainstream media,T3FC7qIAGZk,2023-06-25T11:40:44Z,0.0,0.0,True,False,False,0.21428571428571427,0.6428571428571429,1
13158,"So, the CIA has an image problem?  I&#39;m stunned 😂 Has this hip looking agent convinced you it&#39;s all good and needed? 😂",T3FC7qIAGZk,2023-06-25T10:54:06Z,0.0,0.0,True,False,False,0.7,0.6000000000000001,1
13159,"This guy lost all accountability once he said &#39;most conspiracies turn out false&#39; then lex asking about CIA conspiracies 1st he said was true, 2nd was true and the 3rd he had no info on 😂😂 what a joke of a man",T3FC7qIAGZk,2023-06-25T10:41:21Z,0.0,1.0,True,False,False,0.175,0.325,1
13160,"I don&#39;t think anybody with a clear understanding of history would say the American Revolution was the same thing as the Russian invasion of Ukraine. There were no pawns in the American Revolution in the same way that Ukraine could be considered a pawn. American of it&#39;s own accord choose to rebel from under British rule. The British had to quell the rebellion or lose territory. The French saw a wonderful opportunity to weaken their arch rival by supporting the Americans. That&#39;s not exactly the same situation in Ukraine. Ukraine is a pawn between two super-powers in that it has little choice in the outcome of the war, it is either indebted to the US or enslaved to Russia. Russia chose to invade Ukraine. The Ukrainians didn&#39;t rebel from Russia, like the Americans did in 1776. And because of this Ukraine is at the mercy of the two super powers to be used as they see fit, be it, protection from NATO, testing military strategy or equipment, or monetary profit - this is what makes Ukraine a pawn. Two totally separate situations.",T3FC7qIAGZk,2023-06-25T06:21:49Z,0.0,0.0,True,False,False,0.11354166666666665,0.28375,1
13161,No one ad!!! I think I&#39;m in love,T3FC7qIAGZk,2023-06-25T02:15:22Z,0.0,1.0,True,False,False,0.5,0.6,1
13162,I don&#39;t consider myself ignorant is any shape or form not one thing you can say will change the fact that I just stopped respecting you. Because the NSA fucked that shit up. When someone arguing you on a topic and you CAN&#39;T possibly know if you are right or not. And I could consider myself. obviously you almost lost your cool.,T3FC7qIAGZk,2023-06-24T22:59:47Z,0.0,0.0,True,False,False,-0.027380952380952395,0.6976190476190477,0
13163,POTUS is the patsy of the CIA.,T3FC7qIAGZk,2023-06-24T17:40:57Z,0.0,0.0,True,False,False,0.0,0.0,2
13164,this fraud will never live this down.  slava Ukraine.,T3FC7qIAGZk,2023-06-24T16:27:33Z,0.0,0.0,True,False,False,-0.11186868686868688,0.3944444444444445,0
13166,Every time I watch this guy I have to stop after a few minutes because my BS detector is ringing in my ears.,T3FC7qIAGZk,2023-06-24T12:59:52Z,0.0,1.0,True,False,False,-0.2,0.1,0
13167,"Well this guy called it very wrong, or maybe the wagner group turning is all part of Putins master plan",T3FC7qIAGZk,2023-06-24T12:54:28Z,0.0,1.0,True,False,False,-0.65,1.0,0
13168,"Why , Fridman , why did you invite this SIA misleading being... Why ? If you speak the language i am sure you know what is going on... The only terrorist state is USA.. usung nuclear to kill innocent people , infiltrating foreign governments , doing wars to eliminate competition , before the competition become real competition.. usa is desperate , DYING... And like mossad can do everything .. blame others  for their falling..The most fake and poor contry in the eorld is USA. 85% of population has no homes, but their banks, at least half they are dependent on drugs and alcohol... Horrible country.. no culture tgere.. too young country to have a ruch culture and before to build culture the country is dying...sorry for the American citizens ..",T3FC7qIAGZk,2023-06-24T05:41:10Z,0.0,1.0,True,False,False,-0.09226190476190475,0.5771825396825397,0
13170,"This has not aged well, lol.",T3FC7qIAGZk,2023-06-23T21:37:59Z,0.0,3.0,True,False,False,0.42500000000000004,0.55,1
13171,Aged like « Russia - second military in the world » myth,T3FC7qIAGZk,2023-06-23T08:35:44Z,0.0,3.0,True,False,False,-0.06666666666666667,0.16666666666666666,0
13172,Bustamante is one cool fucking dude,T3FC7qIAGZk,2023-06-23T08:10:36Z,0.0,0.0,True,False,False,-0.125,0.7250000000000001,0
13173,Suuure the CIA doesn’t  spy on American citizens. 😂,T3FC7qIAGZk,2023-06-23T06:50:11Z,0.0,2.0,True,False,False,0.0,0.0,2
13174,"I would not have expected a CIA spy to look as Andrew does, which makes him an excellent one.",T3FC7qIAGZk,2023-06-23T03:53:41Z,2.0,11.0,True,False,False,0.45,0.7,1
13175,"That&#39;s a complete reversal of his previous opinion on Snowden.  I&#39;m not so sure about this, &quot;Ex&quot; CIA part.",T3FC7qIAGZk,2023-06-23T03:52:37Z,0.0,0.0,True,False,False,0.14444444444444446,0.48518518518518516,1
13176,If the USA Democratic Party believes in win ; By Any Means Necessary. Then maybe the CIA should ‘play’  to win/or save USA by what it takes,T3FC7qIAGZk,2023-06-23T02:19:51Z,0.0,0.0,True,False,False,0.4,0.7,1
13177,Lol he couldn’t have been more wrong about Ukraine and NATO,T3FC7qIAGZk,2023-06-22T23:20:10Z,1.0,2.0,True,False,False,0.26666666666666666,0.7000000000000001,1
13178,Democratic nation that annualy celebrate the birthdayof stephan bandera,T3FC7qIAGZk,2023-06-22T12:20:47Z,0.0,0.0,True,False,False,0.0,0.0,2
13179,I’m a customer. 33. This is amazing information.,T3FC7qIAGZk,2023-06-22T09:45:51Z,0.0,0.0,True,False,False,0.6000000000000001,0.9,1
13180,Gotta run this one back 👍,T3FC7qIAGZk,2023-06-21T22:13:20Z,0.0,1.0,True,False,False,0.0,0.0,2
13181,"America easily could support Europe with natural gas. Pennsylvania has 100 years of LNG. Philadelphia would be revived. But Biden&#39;s environmental policies  block all that. The traitor put an embargo on his own country, empowering Russia to control that market instead.",T3FC7qIAGZk,2023-06-21T21:57:27Z,0.0,0.0,True,False,False,0.37777777777777777,0.7444444444444445,1
13182,"Dude knows nothing about Ukraine. Hearts and minds are irrelevant??? That&#39;s just stupidity, contrary to all history.",T3FC7qIAGZk,2023-06-21T21:47:26Z,0.0,2.0,True,False,False,-0.55,1.0,0
13183,"HOW DO I BLOCK LEX, THIS SHIT KEEPS COMING ON AND i NEVER CLICK ON IT",T3FC7qIAGZk,2023-06-21T20:47:04Z,0.0,0.0,True,False,False,-0.2,0.8,0
13184,"Im seeing this 10 months later, and have paid pretty close attention to the war....this guy has no more knowledge about whats going on over there than the average reporter. He was wrong about most of what he predicted.",T3FC7qIAGZk,2023-06-21T15:00:48Z,1.0,4.0,True,False,False,-0.025000000000000005,0.5499999999999999,0
13185,"No is calling regular Ukrainians Nazis.  Even the us government has called the azov battalion nazis.  Multiple bills passed trying to block funding to them that were overturned.  Social media had to unblock Azov and change their policy to allow them back on.  Never mind the documentries and pictures we see with the nazi bolts, swastikas, and iron crosses on flags and vehicles.  Its ok for Ukraine to tourture captured Russians shoot their privates and than brag to their loved ones about it?  Its war their is always war crimes.",T3FC7qIAGZk,2023-06-21T14:39:10Z,0.0,0.0,True,False,False,0.20555555555555557,0.2405982905982906,1
